message,severity,attributes,tags,timestamp
,info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.506975679Z
com.campus.backend.exception.AuthenticationException: 无法获取当前用户信息，请先登录,info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.506982150Z
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[na:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509174171Z
	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[na:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509181235Z
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:355) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509187530Z
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:196) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509193676Z
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509200319Z
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:768) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509206184Z
	at org.springframework.aop.aspectj.AspectJAfterThrowingAdvice.invoke(AspectJAfterThrowingAdvice.java:64) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509212374Z
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509218883Z
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:768) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509226736Z
	at org.springframework.aop.framework.adapter.AfterReturningAdviceInterceptor.invoke(AfterReturningAdviceInterceptor.java:57) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509234376Z
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509240601Z
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:768) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.509246348Z
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[na:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511461402Z
	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[na:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511472287Z
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:255) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511479068Z
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:188) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511486106Z
	at org.springframework.aop.framework.adapter.MethodBeforeAdviceInterceptor.invoke(MethodBeforeAdviceInterceptor.java:58) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511495367Z
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511505955Z
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:768) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511512931Z
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:97) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511519613Z
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511525294Z
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:768) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511530997Z
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:720) ~[spring-aop-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511537189Z
	at com.campus.backend.controller.ChatController$$SpringCGLIB$$0.getUnreadCount(<generated>) ~[!/:0.0.1-SNAPSHOT],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.511550477Z
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514427766Z
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:926) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514438628Z
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:831) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514445994Z
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514452837Z
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514462780Z
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514472168Z
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514480169Z
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:903) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514486242Z
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:564) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514492950Z
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885) ~[spring-webmvc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514499463Z
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514505285Z
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:195) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.514511306Z
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516806605Z
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51) ~[tomcat-embed-websocket-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516819045Z
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516828555Z
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516836343Z
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:110) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516842515Z
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516848887Z
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516855439Z
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516861815Z
	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:231) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516868305Z
	at org.springframework.security.web.ObservationFilterChainDecorator$FilterObservation$SimpleFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:479) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516874897Z
	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:340) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.516880515Z
	at org.springframework.security.web.ObservationFilterChainDecorator.lambda$wrapSecured$0(ObservationFilterChainDecorator.java:82) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.519181485Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:128) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.519190732Z
	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:100) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:34:18.519198570Z
